"HS96","HS96part","HS02","HS02part","Comment"
"6204.39",0,"6204.39",0,
"6204.41",0,"6204.41",0,
"6204.42",0,"6204.42",0,
"6204.43",0,"6204.43",0,
"6204.44",0,"6204.44",0,
"6204.49",0,"6204.49",0,
"6204.51",0,"6204.51",0,
"6204.52",0,"6204.52",0,
"6204.53",0,"6204.53",0,
"6204.59",0,"6204.59",0,
"6204.61",0,"6204.61",0,
"6204.62",0,"6204.62",0,
"6204.63",0,"6204.63",0,
"6204.69",0,"6204.69",0,
"6205.10",0,"6205.10",0,
"6205.20",0,"6205.20",0,
"6205.30",0,"6205.30",0,
"6205.90",0,"6205.90",0,
"6206.10",0,"6206.10",0,
"6206.20",0,"6206.20",0,
"6206.30",0,"6206.30",0,
"6206.40",0,"6206.40",0,
"6206.90",0,"6206.90",0,
"6207.11",0,"6207.11",0,
"6207.19",0,"6207.19",0,
"6207.21",0,"6207.21",0,
"6207.22",0,"6207.22",0,
"6207.29",0,"6207.29",0,
"6207.91",0,"6207.91",0,
"6207.92",0,"6207.92",0,
"6207.99",0,"6207.99",0,
"6208.11",0,"6208.11",0,
"6208.19",0,"6208.19",0,
"6208.21",0,"6208.21",0,
"6208.22",0,"6208.22",0,
"6208.29",0,"6208.29",0,
"6208.91",0,"6208.91",0,
"6208.92",0,"6208.92",0,
"6208.99",0,"6208.99",0,
"6209.10",0,"6209.10",0,
"6209.20",0,"6209.20",0,
"6209.30",0,"6209.30",0,
"6209.90",0,"6209.90",0,
"6210.10",0,"6210.10",0,
"6210.20",0,"6210.20",0,
"6210.30",0,"6210.30",0,
"6210.40",0,"6210.40",0,
"6210.50",0,"6210.50",0,
"6211.11",0,"6211.11",0,
"6211.12",0,"6211.12",0,
"6211.20",0,"6211.20",0,
"6211.31",0,"6211.31",0,
"6211.32",0,"6211.32",0,
"6211.33",0,"6211.33",0,
"6211.39",0,"6211.39",0,
"6211.41",0,"6211.41",0,
"6211.42",0,"6211.42",0,
"6211.43",0,"6211.43",0,
"6211.49",0,"6211.49",0,
"6212.10",0,"6212.10",0,
"6212.20",0,"6212.20",0,
"6212.30",0,"6212.30",0,
"6212.90",0,"6212.90",0,
"6213.10",0,"6213.10",0,
"6213.20",0,"6213.20",0,
"6213.90",0,"6213.90",0,
"6214.10",0,"6214.10",0,
"6214.20",0,"6214.20",0,
"6214.30",0,"6214.30",0,
"6214.40",0,"6214.40",0,
"6214.90",0,"6214.90",0,
"6215.10",0,"6215.10",0,
"6215.20",0,"6215.20",0,
"6215.90",0,"6215.90",0,
"6216.00",0,"6216.00",0,
"6217.10",0,"6217.10",0,
"6217.90",0,"6217.90",0,
"6301.10",0,"6301.10",0,
"6301.20",0,"6301.20",0,
"6301.30",0,"6301.30",0,
"6301.40",0,"6301.40",0,
"6301.90",0,"6301.90",0,
"6302.10",0,"6302.10",0,
"6302.21",0,"6302.21",0,
"6302.22",0,"6302.22",0,
"6302.29",0,"6302.29",0,
"6302.31",0,"6302.31",0,
"6302.32",0,"6302.32",0,
"6302.39",0,"6302.39",0,
"6302.40",0,"6302.40",0,
"6302.51",0,"6302.51",0,
"6302.52",0,"6302.52",0,
"6302.53",0,"6302.53",0,
"6302.59",0,"6302.59",0,
"6302.60",0,"6302.60",0,
"6302.91",0,"6302.91",0,
"6302.92",0,"6302.92",0,
"6302.93",0,"6302.93",0,
"6302.99",0,"6302.99",0,
"6303.11",0,"6303.11",0,
"6303.12",0,"6303.12",0,
"6303.19",0,"6303.19",0,
"6303.91",0,"6303.91",0,
"6303.92",0,"6303.92",0,
"6303.99",0,"6303.99",0,
"6304.11",0,"6304.11",0,
"6304.19",0,"6304.19",0,
"6304.91",0,"6304.91",0,
"6304.92",0,"6304.92",0,
"6304.93",0,"6304.93",0,
"6304.99",0,"6304.99",0,
"6305.10",0,"6305.10",0,
"6305.20",0,"6305.20",0,
"6305.32",0,"6305.32",0,
"6305.33",0,"6305.33",0,
"6305.39",0,"6305.39",0,
"6305.90",0,"6305.90",0,
"6306.11",0,"6306.11",0,
"6306.12",0,"6306.12",0,
"6306.19",0,"6306.19",0,
"6306.21",0,"6306.21",0,
"6306.22",0,"6306.22",0,
"6306.29",0,"6306.29",0,
"6306.31",0,"6306.31",0,
"6306.39",0,"6306.39",0,
"6306.41",0,"6306.41",0,
"6306.49",0,"6306.49",0,
"6306.91",0,"6306.91",0,
"6306.99",0,"6306.99",0,
"6307.10",0,"6307.10",0,
"6307.20",0,"6307.20",0,
"6307.90",0,"6307.90",0,
"6308.00",0,"6308.00",0,
"6309.00",0,"6309.00",0,
"6310.10",0,"6310.10",0,
"6310.90",0,"6310.90",0,
"6401.10",0,"6401.10",0,
"6401.91",0,"6401.91",0,
"6401.92",0,"6401.92",0,
"6401.99",0,"6401.99",0,
"6402.12",0,"6402.12",0,
"6402.19",0,"6402.19",0,
"6402.20",0,"6402.20",0,
"6402.30",0,"6402.30",0,
"6402.91",0,"6402.91",0,
"6402.99",0,"6402.99",0,
"6403.12",0,"6403.12",0,
"6403.19",0,"6403.19",0,
"6403.20",0,"6403.20",0,
"6403.30",0,"6403.30",0,
"6403.40",0,"6403.40",0,
"6403.51",0,"6403.51",0,
"6403.59",0,"6403.59",0,
"6403.91",0,"6403.91",0,
"6403.99",0,"6403.99",0,
"6404.11",0,"6404.11",0,
"6404.19",0,"6404.19",0,
"6404.20",0,"6404.20",0,
"6405.10",0,"6405.10",0,
"6405.20",0,"6405.20",0,
"6405.90",0,"6405.90",0,
"6406.10",0,"6406.10",0,
"6406.20",0,"6406.20",0,
"6406.91",0,"6406.91",0,
"6406.99",0,"6406.99",0,
"6501.00",0,"6501.00",0,
"6502.00",0,"6502.00",0,
"6503.00",0,"6503.00",0,
"6504.00",0,"6504.00",0,
"6505.10",0,"6505.10",0,
"6505.90",0,"6505.90",0,
"6506.10",0,"6506.10",0,
"6506.91",0,"6506.91",0,
"6506.92",0,"6506.92",0,
"6506.99",0,"6506.99",0,
"6507.00",0,"6507.00",0,
"6601.10",0,"6601.10",0,
"6601.91",0,"6601.91",0,
"6601.99",0,"6601.99",0,
"6602.00",0,"6602.00",0,
"6603.10",0,"6603.10",0,
"6603.20",0,"6603.20",0,
"6603.90",0,"6603.90",0,
"6701.00",0,"6701.00",0,
"6702.10",0,"6702.10",0,
"6702.90",0,"6702.90",0,
"6703.00",0,"6703.00",0,
"6704.11",0,"6704.11",0,
"6704.19",0,"6704.19",0,
"6704.20",0,"6704.20",0,
"6704.90",0,"6704.90",0,
"6801.00",0,"6801.00",0,
"6802.10",0,"6802.10",0,
"6802.21",0,"6802.21",0,
"6802.22",0,"6802.22",0,
"6802.23",0,"6802.23",0,
"6802.29",0,"6802.29",0,
"6802.91",0,"6802.91",0,
"6802.92",0,"6802.92",0,
"6802.93",0,"6802.93",0,
"6802.99",0,"6802.99",0,
"6803.00",0,"6803.00",0,
"6804.10",0,"6804.10",0,
"6804.21",0,"6804.21",0,
"6804.22",0,"6804.22",0,
"6804.23",0,"6804.23",0,
"6804.30",0,"6804.30",0,
"6805.10",0,"6805.10",0,
"6805.20",0,"6805.20",0,
"6805.30",0,"6805.30",0,
"6806.10",0,"6806.10",0,
"6806.20",0,"6806.20",0,
"6806.90",0,"6806.90",0,
"6807.10",0,"6807.10",0,
"6807.90",0,"6807.90",0,
"6808.00",0,"6808.00",0,
"6809.11",0,"6809.11",0,
"6809.19",0,"6809.19",0,
"6809.90",0,"6809.90",0,
"6810.11",0,"6810.11",0,
"6810.19",0,"6810.19",0,
"6810.91",0,"6810.91",0,
"6810.99",0,"6810.99",0,
"6811.10",0,"6811.10",0,
"6811.20",0,"6811.20",0,
"6811.30",0,"6811.30",0,
"6811.90",0,"6811.90",0,
"6812.10",0,"6812.90",1,
"6812.20",0,"6812.90",1,
"6812.30",0,"6812.90",1,
"6812.40",0,"6812.90",1,
"6812.50",0,"6812.50",0,
"6812.60",0,"6812.60",0,
"6812.70",0,"6812.70",0,
"6812.90",0,"6812.90",1,
"6813.10",0,"6813.10",0,
"6813.90",0,"6813.90",0,
"6814.10",0,"6814.10",0,
"6814.90",0,"6814.90",0,
"6815.10",0,"6815.10",0,
"6815.20",0,"6815.20",0,
"6815.91",0,"6815.91",0,
"6815.99",0,"6815.99",0,
"6901.00",0,"6901.00",0,
"6902.10",0,"6902.10",0,
"6902.20",0,"6902.20",0,
"6902.90",0,"6902.90",0,
"6903.10",0,"6903.10",0,
"6903.20",0,"6903.20",0,
"6903.90",0,"6903.90",0,
"6904.10",0,"6904.10",0,
"6904.90",0,"6904.90",0,
"6905.10",0,"6905.10",0,
"6905.90",0,"6905.90",0,
"6906.00",0,"6906.00",0,
"6907.10",0,"6907.10",0,
"6907.90",0,"6907.90",0,
"6908.10",0,"6908.10",0,
"6908.90",0,"6908.90",0,
"6909.11",0,"6909.11",0,
"6909.12",0,"6909.12",0,
"6909.19",0,"6909.19",0,
"6909.90",0,"6909.90",0,
"6910.10",0,"6910.10",0,
"6910.90",0,"6910.90",0,
"6911.10",0,"6911.10",0,
"6911.90",0,"6911.90",0,
"6912.00",0,"6912.00",0,
"6913.10",0,"6913.10",0,
"6913.90",0,"6913.90",0,
"6914.10",0,"6914.10",0,
"6914.90",0,"6914.90",0,
"7001.00",0,"7001.00",0,
"7002.10",0,"7002.10",0,
"7002.20",0,"7002.20",0,
"7002.31",0,"7002.31",0,
"7002.32",0,"7002.32",0,
"7002.39",0,"7002.39",0,
"7003.12",0,"7003.12",0,
"7003.19",0,"7003.19",0,
"7003.20",0,"7003.20",0,
"7003.30",0,"7003.30",0,
"7004.20",0,"7004.20",0,
"7004.90",0,"7004.90",0,
"7005.10",0,"7005.10",0,
"7005.21",0,"7005.21",0,
"7005.29",0,"7005.29",0,
"7005.30",0,"7005.30",0,
"7006.00",0,"7006.00",0,
"7007.11",0,"7007.11",0,
"7007.19",0,"7007.19",0,
"7007.21",0,"7007.21",0,
"7007.29",0,"7007.29",0,
"7008.00",0,"7008.00",0,
"7009.10",0,"7009.10",0,
"7009.91",0,"7009.91",0,
"7009.92",0,"7009.92",0,
"7010.10",0,"7010.10",0,
"7010.20",0,"7010.20",0,
"7010.91",0,"7010.90",1,
"7010.92",0,"7010.90",1,
"7010.93",0,"7010.90",1,
"7010.94",0,"7010.90",1,
"7011.10",0,"7011.10",0,
"7011.20",0,"7011.20",0,
"7011.90",0,"7011.90",0,
"7012.00",0,"7012.00",0,
"7013.10",0,"7013.10",0,
"7013.21",0,"7013.21",0,
"7013.29",0,"7013.29",0,
"7013.31",0,"7013.31",0,
"7013.32",0,"7013.32",0,
"7013.39",0,"7013.39",0,
"7013.91",0,"7013.91",0,
"7013.99",0,"7013.99",0,
"7014.00",0,"7014.00",0,
"7015.10",0,"7015.10",0,
"7015.90",0,"7015.90",0,
"7016.10",0,"7016.10",0,
"7016.90",0,"7016.90",0,
"7017.10",0,"7017.10",0,
"7017.20",0,"7017.20",0,
"7017.90",0,"7017.90",0,
"7018.10",0,"7018.10",0,
"7018.20",0,"7018.20",0,
"7018.90",0,"7018.90",0,
"7019.11",0,"7019.11",0,
"7019.12",0,"7019.12",0,
"7019.19",0,"7019.19",0,
"7019.31",0,"7019.31",0,
"7019.32",0,"7019.32",0,
"7019.39",0,"7019.39",0,
"7019.40",0,"7019.40",0,
"7019.51",0,"7019.51",0,
"7019.52",0,"7019.52",0,
"7019.59",0,"7019.59",0,
"7019.90",0,"7019.90",0,
"7020.00",0,"7020.00",0,
"7101.10",0,"7101.10",0,
"7101.21",0,"7101.21",0,
"7101.22",0,"7101.22",0,
"7102.10",0,"7102.10",0,
"7102.21",0,"7102.21",0,
"7102.29",0,"7102.29",0,
"7102.31",0,"7102.31",0,
"7102.39",0,"7102.39",0,
"7103.10",0,"7103.10",0,
"7103.91",0,"7103.91",0,
"7103.99",0,"7103.99",0,
"7104.10",0,"7104.10",0,
"7104.20",0,"7104.20",0,
"7104.90",0,"7104.90",0,
"7105.10",0,"7105.10",0,
"7105.90",0,"7105.90",0,
"7106.10",0,"7106.10",0,
"7106.91",0,"7106.91",0,
"7106.92",0,"7106.92",0,
"7107.00",0,"7107.00",0,
"7108.11",0,"7108.11",0,
"7108.12",0,"7108.12",0,
"7108.13",0,"7108.13",0,
"7108.20",0,"7108.20",0,
"7109.00",0,"7109.00",0,
"7110.11",0,"7110.11",0,
"7110.19",0,"7110.19",0,
"7110.21",0,"7110.21",0,
"7110.29",0,"7110.29",0,
"7110.31",0,"7110.31",0,
"7110.39",0,"7110.39",0,
"7110.41",0,"7110.41",0,
"7110.49",0,"7110.49",0,
"7111.00",0,"7111.00",0,
"7112.10",1,"7112.30",1,
"7112.10",1,"7112.91",0,
"7112.20",1,"7112.30",1,
"7112.20",1,"7112.92",0,
"7112.90",1,"7112.30",1,
"7112.90",1,"7112.99",0,
"7113.11",0,"7113.11",0,
"7113.19",0,"7113.19",0,
"7113.20",0,"7113.20",0,
"7114.11",0,"7114.11",0,
"7114.19",0,"7114.19",0,
"7114.20",0,"7114.20",0,
"7115.10",0,"7115.10",0,
"7115.90",0,"7115.90",0,
"7116.10",0,"7116.10",0,
"7116.20",0,"7116.20",0,
"7117.11",0,"7117.11",0,
"7117.19",0,"7117.19",0,
"7117.90",0,"7117.90",0,
"7118.10",0,"7118.10",0,
"7118.90",0,"7118.90",0,
"7201.10",0,"7201.10",0,
"7201.20",0,"7201.20",0,
"7201.50",0,"7201.50",0,
"7202.11",0,"7202.11",0,
"7202.19",0,"7202.19",0,
"7202.21",0,"7202.21",0,
"7202.29",0,"7202.29",0,
"7202.30",0,"7202.30",0,
"7202.41",0,"7202.41",0,
"7202.49",0,"7202.49",0,
"7202.50",0,"7202.50",0,
"7202.60",0,"7202.60",0,
"7202.70",0,"7202.70",0,
"7202.80",0,"7202.80",0,
"7202.91",0,"7202.91",0,
"7202.92",0,"7202.92",0,
"7202.93",0,"7202.93",0,
"7202.99",0,"7202.99",0,
"7203.10",0,"7203.10",0,
"7203.90",0,"7203.90",0,
"7204.10",0,"7204.10",0,
"7204.21",0,"7204.21",0,
"7204.29",0,"7204.29",0,
"7204.30",0,"7204.30",0,
"7204.41",0,"7204.41",0,
"7204.49",0,"7204.49",0,
"7204.50",0,"7204.50",0,
"7205.10",0,"7205.10",0,
"7205.21",0,"7205.21",0,
"7205.29",0,"7205.29",0,
"7206.10",0,"7206.10",0,
"7206.90",0,"7206.90",0,
"7207.11",0,"7207.11",0,
"7207.12",0,"7207.12",0,
"7207.19",0,"7207.19",0,
"7207.20",0,"7207.20",0,
"7208.10",0,"7208.10",0,
"7208.25",0,"7208.25",0,
"7208.26",0,"7208.26",0,
"7208.27",0,"7208.27",0,
"7208.36",0,"7208.36",0,
"7208.37",0,"7208.37",0,
"7208.38",0,"7208.38",0,
"7208.39",0,"7208.39",0,
"7208.40",0,"7208.40",0,
"7208.51",0,"7208.51",0,
"7208.52",0,"7208.52",0,
"7208.53",0,"7208.53",0,
"7208.54",0,"7208.54",0,
"7208.90",0,"7208.90",0,
"7209.15",0,"7209.15",0,
"7209.16",0,"7209.16",0,
"7209.17",0,"7209.17",0,
"7209.18",0,"7209.18",0,
"7209.25",0,"7209.25",0,
"7209.26",0,"7209.26",0,
"7209.27",0,"7209.27",0,
"7209.28",0,"7209.28",0,
"7209.90",0,"7209.90",0,
"7210.11",0,"7210.11",0,
"7210.12",0,"7210.12",0,
"7210.20",0,"7210.20",0,
"7210.30",0,"7210.30",0,
"7210.41",0,"7210.41",0,
"7210.49",0,"7210.49",0,
"7210.50",0,"7210.50",0,
"7210.61",0,"7210.61",0,
"7210.69",0,"7210.69",0,
"7210.70",0,"7210.70",0,
"7210.90",0,"7210.90",0,
"7211.13",0,"7211.13",0,
"7211.14",0,"7211.14",0,
"7211.19",0,"7211.19",0,
"7211.23",0,"7211.23",0,
"7211.29",0,"7211.29",0,
"7211.90",0,"7211.90",0,
"7212.10",0,"7212.10",0,
"7212.20",0,"7212.20",0,
"7212.30",0,"7212.30",0,
"7212.40",0,"7212.40",0,
"7212.50",0,"7212.50",0,
"7212.60",0,"7212.60",0,
"7213.10",0,"7213.10",0,
"7213.20",0,"7213.20",0,
"7213.91",0,"7213.91",0,
"7213.99",0,"7213.99",0,
"7214.10",0,"7214.10",0,
"7214.20",0,"7214.20",0,
"7214.30",0,"7214.30",0,
"7214.91",0,"7214.91",0,
"7214.99",0,"7214.99",0,
"7215.10",0,"7215.10",0,
"7215.50",0,"7215.50",0,
"7215.90",0,"7215.90",0,
"7216.10",0,"7216.10",0,
"7216.21",0,"7216.21",0,
"7216.22",0,"7216.22",0,
"7216.31",0,"7216.31",0,
"7216.32",0,"7216.32",0,
"7216.33",0,"7216.33",0,
"7216.40",0,"7216.40",0,
"7216.50",0,"7216.50",0,
"7216.61",0,"7216.61",0,
"7216.69",0,"7216.69",0,
"7216.91",0,"7216.91",0,
"7216.99",0,"7216.99",0,
"7217.10",0,"7217.10",0,
"7217.20",0,"7217.20",0,
"7217.30",0,"7217.30",0,
"7217.90",0,"7217.90",0,
"7218.10",0,"7218.10",0,
"7218.91",0,"7218.91",0,
"7218.99",0,"7218.99",0,
"7219.11",0,"7219.11",0,
"7219.12",0,"7219.12",0,
"7219.13",0,"7219.13",0,
"7219.14",0,"7219.14",0,
"7219.21",0,"7219.21",0,
"7219.22",0,"7219.22",0,
"7219.23",0,"7219.23",0,
"7219.24",0,"7219.24",0,
"7219.31",0,"7219.31",0,
"7219.32",0,"7219.32",0,
"7219.33",0,"7219.33",0,
"7219.34",0,"7219.34",0,
"7219.35",0,"7219.35",0,
"7219.90",0,"7219.90",0,
"7220.11",0,"7220.11",0,
"7220.12",0,"7220.12",0,
"7220.20",0,"7220.20",0,
"7220.90",0,"7220.90",0,
"7221.00",0,"7221.00",0,
"7222.11",0,"7222.11",0,
"7222.19",0,"7222.19",0,
"7222.20",0,"7222.20",0,
"7222.30",0,"7222.30",0,
"7222.40",0,"7222.40",0,
"7223.00",0,"7223.00",0,
"7224.10",0,"7224.10",0,
"7224.90",0,"7224.90",0,
"7225.11",0,"7225.11",0,
"7225.19",0,"7225.19",0,
"7225.20",0,"7225.20",0,
"7225.30",0,"7225.30",0,
"7225.40",0,"7225.40",0,
"7225.50",0,"7225.50",0,
"7225.91",0,"7225.91",0,
"7225.92",0,"7225.92",0,
"7225.99",0,"7225.99",0,
"7226.11",0,"7226.11",0,
"7226.19",0,"7226.19",0,
"7226.20",0,"7226.20",0,
"7226.91",0,"7226.91",0,
"7226.92",0,"7226.92",0,
"7226.93",0,"7226.93",0,
"7226.94",0,"7226.94",0,
"7226.99",0,"7226.99",0,
"7227.10",0,"7227.10",0,
"7227.20",0,"7227.20",0,
"7227.90",0,"7227.90",0,
"7228.10",0,"7228.10",0,
"7228.20",0,"7228.20",0,
"7228.30",0,"7228.30",0,
"7228.40",0,"7228.40",0,
"7228.50",0,"7228.50",0,
"7228.60",0,"7228.60",0,
"7228.70",0,"7228.70",0,
"7228.80",0,"7228.80",0,
"7229.10",0,"7229.10",0,
"7229.20",0,"7229.20",0,
"7229.90",0,"7229.90",0,
"7301.10",0,"7301.10",0,
"7301.20",0,"7301.20",0,
"7302.10",0,"7302.10",0,
"7302.20",0,"7302.90",1,
"7302.30",0,"7302.30",0,
"7302.40",0,"7302.40",0,
"7302.90",0,"7302.90",1,
"7303.00",0,"7303.00",0,
"7304.10",0,"7304.10",0,
"7304.21",0,"7304.21",0,
"7304.29",0,"7304.29",0,
"7304.31",0,"7304.31",0,
"7304.39",0,"7304.39",0,
"7304.41",0,"7304.41",0,
"7304.49",0,"7304.49",0,
"7304.51",0,"7304.51",0,
"7304.59",0,"7304.59",0,
"7304.90",0,"7304.90",0,
"7305.11",0,"7305.11",0,
"7305.12",0,"7305.12",0,
"7305.19",0,"7305.19",0,
"7305.20",0,"7305.20",0,
"7305.31",0,"7305.31",0,
"7305.39",0,"7305.39",0,
"7305.90",0,"7305.90",0,
"7306.10",0,"7306.10",0,
"7306.20",0,"7306.20",0,
"7306.30",0,"7306.30",0,
"7306.40",0,"7306.40",0,
"7306.50",0,"7306.50",0,
"7306.60",0,"7306.60",0,
"7306.90",0,"7306.90",0,
"7307.11",0,"7307.11",0,
"7307.19",0,"7307.19",0,
"7307.21",0,"7307.21",0,
"7307.22",0,"7307.22",0,
"7307.23",0,"7307.23",0,
"7307.29",0,"7307.29",0,
"7307.91",0,"7307.91",0,
"7307.92",0,"7307.92",0,
"7307.93",0,"7307.93",0,
"7307.99",0,"7307.99",0,
"7308.10",0,"7308.10",0,
"7308.20",0,"7308.20",0,
"7308.30",0,"7308.30",0,
"7308.40",0,"7308.40",0,
"7308.90",0,"7308.90",0,
"7309.00",0,"7309.00",0,
"7310.10",0,"7310.10",0,
"7310.21",0,"7310.21",0,
"7310.29",0,"7310.29",0,
"7311.00",0,"7311.00",0,
"7312.10",0,"7312.10",0,
"7312.90",0,"7312.90",0,
"7313.00",0,"7313.00",0,
"7314.12",0,"7314.12",0,
"7314.13",0,"7314.13",0,
"7314.14",0,"7314.14",0,
"7314.19",0,"7314.19",0,
"7314.20",0,"7314.20",0,
"7314.31",0,"7314.31",0,
"7314.39",0,"7314.39",0,
"7314.41",0,"7314.41",0,
"7314.42",0,"7314.42",0,
"7314.49",0,"7314.49",0,
"7314.50",0,"7314.50",0,
"7315.11",0,"7315.11",0,
"7315.12",0,"7315.12",0,
"7315.19",0,"7315.19",0,
"7315.20",0,"7315.20",0,
"7315.81",0,"7315.81",0,
"7315.82",0,"7315.82",0,
"7315.89",0,"7315.89",0,
"7315.90",0,"7315.90",0,
"7316.00",0,"7316.00",0,
"7317.00",0,"7317.00",0,
"7318.11",0,"7318.11",0,
"7318.12",0,"7318.12",0,
"7318.13",0,"7318.13",0,
"7318.14",0,"7318.14",0,
"7318.15",0,"7318.15",0,
"7318.16",0,"7318.16",0,
"7318.19",0,"7318.19",0,
"7318.21",0,"7318.21",0,
"7318.22",0,"7318.22",0,
"7318.23",0,"7318.23",0,
"7318.24",0,"7318.24",0,
"7318.29",0,"7318.29",0,
"7319.10",0,"7319.10",0,
"7319.20",0,"7319.20",0,
"7319.30",0,"7319.30",0,
"7319.90",0,"7319.90",0,
"7320.10",0,"7320.10",0,
"7320.20",0,"7320.20",0,
"7320.90",0,"7320.90",0,
"7321.11",0,"7321.11",0,
"7321.12",0,"7321.12",0,
"7321.13",0,"7321.13",0,
"7321.81",0,"7321.81",0,
"7321.82",0,"7321.82",0,
"7321.83",0,"7321.83",0,
"7321.90",0,"7321.90",0,
"7322.11",0,"7322.11",0,
"7322.19",0,"7322.19",0,
"7322.90",0,"7322.90",0,
"7323.10",0,"7323.10",0,
"7323.91",0,"7323.91",0,
"7323.92",0,"7323.92",0,
"7323.93",0,"7323.93",0,
"7323.94",0,"7323.94",0,
"7323.99",0,"7323.99",0,
"7324.10",0,"7324.10",0,
"7324.21",0,"7324.21",0,
"7324.29",0,"7324.29",0,
"7324.90",0,"7324.90",0,
"7325.10",0,"7325.10",0,
"7325.91",0,"7325.91",0,
"7325.99",0,"7325.99",0,
"7326.11",0,"7326.11",0,
"7326.19",0,"7326.19",0,
"7326.20",0,"7326.20",0,
"7326.90",0,"7326.90",0,
"7401.10",0,"7401.10",0,
"7401.20",0,"7401.20",0,
"7402.00",0,"7402.00",0,
"7403.11",0,"7403.11",0,
"7403.12",0,"7403.12",0,
"7403.13",0,"7403.13",0,
"7403.19",0,"7403.19",0,
"7403.21",0,"7403.21",0,
"7403.22",0,"7403.22",0,
"7403.23",0,"7403.23",0,
"7403.29",0,"7403.29",0,
"7404.00",0,"7404.00",0,
"7405.00",0,"7405.00",0,
"7406.10",0,"7406.10",0,
"7406.20",0,"7406.20",0,
"7407.10",0,"7407.10",0,
"7407.21",0,"7407.21",0,
"7407.22",0,"7407.22",0,
"7407.29",0,"7407.29",0,
"7408.11",0,"7408.11",0,
"7408.19",0,"7408.19",0,
"7408.21",0,"7408.21",0,
"7408.22",0,"7408.22",0,
"7408.29",0,"7408.29",0,
"7409.11",0,"7409.11",0,
"7409.19",0,"7409.19",0,
"7409.21",0,"7409.21",0,
"7409.29",0,"7409.29",0,
"7409.31",0,"7409.31",0,
"7409.39",0,"7409.39",0,
"7409.40",0,"7409.40",0,
"7409.90",0,"7409.90",0,
"7410.11",0,"7410.11",0,
"7410.12",0,"7410.12",0,
"7410.21",0,"7410.21",0,
"7410.22",0,"7410.22",0,
"7411.10",0,"7411.10",0,
"7411.21",0,"7411.21",0,
"7411.22",0,"7411.22",0,
"7411.29",0,"7411.29",0,
"7412.10",0,"7412.10",0,
"7412.20",0,"7412.20",0,
"7413.00",0,"7413.00",0,
"7414.20",0,"7414.20",0,
"7414.90",0,"7414.90",0,
"7415.10",0,"7415.10",0,
"7415.21",0,"7415.21",0,
"7415.29",0,"7415.29",0,
"7415.31",0,"7415.33",1,
"7415.32",0,"7415.33",1,
"7415.39",0,"7415.39",0,
"7416.00",0,"7416.00",0,
"7417.00",0,"7417.00",0,
"7418.11",0,"7418.11",0,
"7418.19",0,"7418.19",0,
"7418.20",0,"7418.20",0,
"7419.10",0,"7419.10",0,
"7419.91",0,"7419.91",0,
"7419.99",0,"7419.99",0,
"7501.10",0,"7501.10",0,
"7501.20",0,"7501.20",0,
"7502.10",0,"7502.10",0,
"7502.20",0,"7502.20",0,
"7503.00",0,"7503.00",0,
"7504.00",0,"7504.00",0,
"7505.11",0,"7505.11",0,
"7505.12",0,"7505.12",0,
"7505.21",0,"7505.21",0,
"7505.22",0,"7505.22",0,
"7506.10",0,"7506.10",0,
"7506.20",0,"7506.20",0,
"7507.11",0,"7507.11",0,
"7507.12",0,"7507.12",0,
"7507.20",0,"7507.20",0,
"7508.10",0,"7508.10",0,
"7508.90",0,"7508.90",0,
"7601.10",0,"7601.10",0,
"7601.20",0,"7601.20",0,
"7602.00",0,"7602.00",0,
"7603.10",0,"7603.10",0,
"7603.20",0,"7603.20",0,
"7604.10",0,"7604.10",0,
"7604.21",0,"7604.21",0,
"7604.29",0,"7604.29",0,
"7605.11",0,"7605.11",0,
"7605.19",0,"7605.19",0,
"7605.21",0,"7605.21",0,
"7605.29",0,"7605.29",0,
"7606.11",0,"7606.11",0,
"7606.12",0,"7606.12",0,
"7606.91",0,"7606.91",0,
"7606.92",0,"7606.92",0,
"7607.11",0,"7607.11",0,
"7607.19",0,"7607.19",0,
"7607.20",0,"7607.20",0,
"7608.10",0,"7608.10",0,
"7608.20",0,"7608.20",0,
"7609.00",0,"7609.00",0,
"7610.10",0,"7610.10",0,
"7610.90",0,"7610.90",0,
"7611.00",0,"7611.00",0,
"7612.10",0,"7612.10",0,
"7612.90",0,"7612.90",0,
"7613.00",0,"7613.00",0,
"7614.10",0,"7614.10",0,
"7614.90",0,"7614.90",0,
"7615.11",0,"7615.11",0,
"7615.19",0,"7615.19",0,
"7615.20",0,"7615.20",0,
"7616.10",0,"7616.10",0,
"7616.91",0,"7616.91",0,
"7616.99",0,"7616.99",0,
"7801.10",0,"7801.10",0,
"7801.91",0,"7801.91",0,
"7801.99",0,"7801.99",0,
"7802.00",0,"7802.00",0,
"7803.00",0,"7803.00",0,
"7804.11",0,"7804.11",0,
"7804.19",0,"7804.19",0,
"7804.20",0,"7804.20",0,
"7805.00",0,"7805.00",0,
"7806.00",0,"7806.00",0,
"7901.11",0,"7901.11",0,
"7901.12",0,"7901.12",0,
"7901.20",0,"7901.20",0,
"7902.00",0,"7902.00",0,
"7903.10",0,"7903.10",0,
"7903.90",0,"7903.90",0,
"7904.00",0,"7904.00",0,
"7905.00",0,"7905.00",0,
"7906.00",0,"7906.00",0,
"7907.00",0,"7907.00",0,
"8001.10",0,"8001.10",0,
"8001.20",0,"8001.20",0,
"8002.00",0,"8002.00",0,
"8003.00",0,"8003.00",0,
